frame,id,cx,cy,conf,x1,y1,x2,y2
23,2,708,634,0.835,672,536,745,732
23,8,272,598,0.798,235,508,308,687
23,6,1176,506,0.788,1142,437,1211,575
23,7,783,454,0.762,751,374,814,534
23,31,1853,687,0.725,1805,598,1900,776
23,16,113,182,0.699,89,123,138,242
23,4,1537,633,0.686,1497,542,1578,724
23,13,601,371,0.655,567,300,634,442
23,14,1519,473,0.653,1481,389,1558,557
23,12,727,252,0.636,699,180,755,323
23,15,1834,243,0.583,1805,176,1863,309
23,11,1191,169,0.547,1167,107,1216,231
23,23,1016,202,0.526,986,131,1047,274
23,24,1113,121,0.511,1091,67,1135,175
23,18,866,121,0.508,844,55,887,187
23,30,1738,264,0.494,1708,201,1768,328
23,21,298,60,0.488,263,0,333,120
23,17,365,560,0.484,336,485,394,636
23,20,816,121,0.475,796,57,835,185
23,29,413,583,0.422,380,506,446,659
23,34,411,51,0.412,388,0,434,103
23,10,1225,154,0.401,1202,86,1247,221
23,26,1644,73,0.368,1623,18,1664,129
23,33,482,570,0.313,455,504,509,636
23,36,1317,49,0.308,1296,0,1339,99
24,5,1156,898,0.902,1109,805,1203,992
24,1,131,913,0.867,73,825,189,1001
24,9,956,276,0.863,925,208,986,345
24,2,708,632,0.826,671,534,745,729
24,8,271,601,0.823,234,511,307,691
24,3,1367,792,0.816,1313,709,1421,875
24,6,1176,505,0.778,1142,434,1210,575
24,7,783,452,0.768,753,371,814,533
24,31,1848,686,0.742,1798,595,1899,776
24,16,113,182,0.717,89,123,138,242
24,4,1539,637,0.695,1497,545,1581,729
24,14,1521,476,0.68,1484,391,1558,560
24,13,602,378,0.68,567,307,636,450
24,12,727,249,0.667,699,179,755,318
24,15,1834,243,0.633,1805,178,1864,309
24,18,866,120,0.538,844,54,887,186
24,17,367,561,0.535,336,485,398,637
24,24,1114,124,0.526,1092,70,1136,178
24,11,1190,165,0.521,1167,103,1214,228
24,23,1017,203,0.514,987,132,1047,274
24,29,414,583,0.506,381,504,448,663
24,30,1742,264,0.502,1714,201,1770,327
24,20,815,120,0.485,795,56,835,185
24,21,298,60,0.415,265,3,332,118
24,10,1223,152,0.387,1201,85,1246,220
24,26,1643,74,0.375,1622,18,1665,130
24,34,412,51,0.371,389,0,435,102
24,19,933,120,0.358,915,70,952,170
25,5,1156,897,0.891,1109,801,1202,993
25,1,131,913,0.87,73,826,189,1000
25,9,955,277,0.842,925,209,986,345
25,3,1364,791,0.821,1310,707,1419,875
25,2,708,629,0.821,671,532,745,727
25,8,269,605,0.816,233,514,305,696
25,31,1841,684,0.796,1788,592,1894,777
25,6,1176,503,0.789,1141,432,1211,575
25,7,784,450,0.754,754,369,814,532
25,4,1540,641,0.725,1498,550,1581,731
25,13,602,377,0.688,567,303,636,451
25,12,727,246,0.679,699,176,754,316
25,16,113,181,0.679,88,121,138,241
25,14,1522,476,0.677,1485,393,1559,559
25,15,1835,244,0.588,1805,179,1864,308
25,18,865,120,0.532,844,55,887,185
25,17,367,560,0.512,336,484,399,637
25,11,1190,164,0.48,1167,101,1213,227
25,30,1745,264,0.48,1717,202,1774,325
25,24,1114,126,0.471,1092,72,1136,181
25,20,815,120,0.462,795,56,834,185
25,29,415,580,0.46,381,498,449,662
25,10,1223,150,0.444,1199,83,1246,218
25,23,1018,203,0.427,989,132,1047,273
25,19,934,118,0.399,916,67,953,169
25,21,298,58,0.395,267,1,330,116
25,26,1643,75,0.375,1621,19,1665,130
25,34,411,50,0.336,388,0,435,100
25,22,598,279,0.311,573,233,624,326
25,33,482,570,0.302,456,504,508,636
26,1,132,914,0.907,77,827,188,1001
26,5,1154,895,0.891,1106,798,1201,993
26,9,956,278,0.846,925,210,986,347
26,2,708,625,0.843,672,529,745,722
26,8,268,610,0.831,232,517,304,702
26,31,1838,683,0.806,1784,588,1892,777
26,3,1363,789,0.8,1312,706,1414,873
26,4,1542,645,0.784,1499,553,1584,737
26,7,784,449,0.774,754,368,814,531
26,6,1177,502,0.751,1144,431,1210,572
26,13,603,382,0.721,569,310,637,454
26,12,727,242,0.688,700,173,754,311
26,16,112,181,0.683,88,121,136,241
26,14,1525,477,0.667,1489,395,1561,560
26,18,865,120,0.568,844,55,886,185
26,29,414,582,0.545,380,504,447,661
26,24,1115,128,0.531,1092,74,1137,182
26,11,1190,162,0.511,1167,99,1213,225
26,20,814,120,0.507,793,55,834,185
26,21,304,61,0.504,272,5,336,116
26,10,1221,149,0.489,1198,81,1245,217
26,15,1835,245,0.453,1805,181,1865,308
26,30,1746,266,0.446,1718,204,1774,328
26,23,1018,203,0.442,989,133,1047,273
26,17,365,560,0.44,336,484,394,636
26,19,934,117,0.415,916,65,953,169
26,26,1643,75,0.408,1620,19,1665,131
26,33,482,570,0.36,455,503,508,636
26,34,415,47,0.31,394,0,436,95
26,36,1317,49,0.303,1297,0,1337,99
27,1,133,913,0.892,78,828,187,999
27,5,1153,894,0.883,1106,794,1200,993
27,9,955,280,0.855,925,211,986,350
27,8,267,612,0.844,230,521,304,704
27,2,709,622,0.834,674,524,745,720
27,3,1360,790,0.83,1311,705,1409,874
27,4,1543,648,0.792,1501,556,1584,741
27,31,1833,682,0.772,1778,587,1888,777
27,6,1177,499,0.771,1144,426,1210,572
27,7,784,447,0.761,755,366,814,529
27,13,603,384,0.743,569,312,637,456
27,12,728,240,0.706,701,171,754,308
27,16,112,181,0.703,88,121,137,241
27,15,1837,247,0.586,1807,181,1866,312
27,18,865,120,0.568,844,55,885,184
27,23,1017,204,0.567,987,135,1047,273
27,30,1747,269,0.561,1718,203,1777,334
27,29,413,582,0.556,380,502,447,661
27,24,1115,129,0.554,1093,76,1137,183
27,11,1189,161,0.544,1167,98,1212,224
27,10,1221,147,0.536,1197,80,1244,215
27,20,814,120,0.516,793,55,834,184
27,14,1525,479,0.5,1489,398,1561,559
27,21,304,58,0.478,274,0,335,115
27,17,366,560,0.478,336,485,397,636
27,22,599,280,0.461,571,232,627,327
27,26,1644,76,0.46,1622,20,1665,132
27,19,935,116,0.412,916,65,954,167
27,33,481,569,0.349,454,502,508,636
27,36,1317,49,0.321,1297,0,1337,99
27,25,1610,74,0.309,1591,22,1628,126
28,5,1151,889,0.88,1102,786,1199,993
28,8,266,614,0.868,229,524,304,703
28,2,712,606,0.861,677,515,746,698
28,1,134,915,0.855,80,830,187,1000
28,31,1828,677,0.815,1776,580,1881,774
28,9,954,287,0.807,924,216,985,358
28,6,1177,493,0.803,1143,421,1211,565
28,4,1546,651,0.793,1504,561,1588,740
28,7,785,435,0.781,757,360,814,509
28,3,1353,787,0.741,1311,706,1395,869
28,13,605,388,0.715,570,315,639,460
28,16,112,181,0.696,88,121,136,241
28,12,728,236,0.69,702,166,754,305
28,15,1838,253,0.656,1807,185,1870,322
28,14,1529,481,0.641,1494,403,1565,560
28,30,1750,275,0.574,1720,209,1779,342
28,11,1190,160,0.554,1166,95,1213,225
28,24,1116,132,0.533,1094,78,1138,186
28,18,864,119,0.528,844,55,885,183
28,29,414,582,0.516,382,503,446,660
28,10,1221,143,0.502,1198,76,1244,211
28,20,814,119,0.48,794,54,833,184
28,17,367,560,0.47,336,484,397,636
28,37,1707,98,0.463,1679,35,1735,161
28,26,1646,77,0.463,1626,21,1666,133
28,23,1017,205,0.459,988,136,1046,273
28,21,306,55,0.454,276,0,336,111
28,38,1904,171,0.434,1889,117,1919,225
28,22,599,283,0.384,572,234,626,332
28,39,466,566,0.372,426,498,506,635
28,25,1610,76,0.367,1592,27,1629,126
28,33,480,567,0.334,452,499,508,636
29,5,1151,887,0.879,1103,782,1199,992
29,1,135,916,0.866,83,831,188,1002
29,8,265,615,0.866,227,527,303,704
29,2,711,601,0.862,677,511,746,691
29,3,1349,785,0.851,1310,705,1389,865
29,6,1176,489,0.831,1142,419,1210,559
29,31,1828,675,0.795,1778,580,1878,769
29,9,954,288,0.775,923,217,984,360
29,4,1547,652,0.775,1504,565,1589,740
29,7,786,433,0.76,757,357,815,508
29,13,606,393,0.7,571,325,640,461
29,16,112,181,0.691,88,121,136,241
29,15,1838,256,0.646,1806,188,1871,325
29,12,728,234,0.621,702,164,754,305
29,14,1530,486,0.604,1496,407,1565,565
29,11,1189,159,0.587,1167,93,1210,225
29,22,598,290,0.585,572,236,624,343
29,21,307,53,0.534,278,0,336,107
29,18,864,119,0.534,843,55,885,183
29,10,1220,139,0.53,1197,72,1244,205
29,30,1750,276,0.518,1721,206,1780,346
29,24,1117,133,0.484,1095,79,1138,187
29,20,814,118,0.476,794,53,834,183
29,29,413,582,0.462,380,503,447,660
29,23,1017,206,0.455,988,137,1046,274
29,17,368,560,0.448,336,484,401,636
29,26,1646,78,0.435,1626,21,1666,134
29,37,1707,98,0.433,1680,35,1735,162
29,25,1610,77,0.413,1591,26,1629,128
29,38,1905,172,0.403,1890,118,1919,225
29,39,465,566,0.377,424,497,506,635
29,33,479,567,0.35,451,499,508,636
30,5,1151,885,0.877,1103,778,1199,992
30,2,711,594,0.864,677,507,745,682
30,8,265,617,0.861,226,530,304,704
30,1,135,919,0.851,83,831,187,1007
30,3,1346,787,0.844,1307,706,1386,867
30,6,1176,484,0.8,1141,416,1210,552
30,7,787,429,0.799,757,354,817,504
30,31,1825,672,0.789,1775,578,1874,766
30,4,1548,654,0.784,1506,568,1590,740
30,9,953,291,0.76,923,220,983,361
30,16,112,181,0.681,88,121,136,241
30,15,1839,259,0.679,1805,191,1873,327
30,12,728,234,0.667,700,163,756,305
30,14,1533,492,0.639,1497,411,1569,573
30,13,605,394,0.633,572,328,638,460
30,22,598,291,0.631,572,239,624,344
30,21,308,52,0.601,278,0,337,105
30,11,1188,159,0.558,1167,93,1209,225
30,10,1220,136,0.507,1196,72,1243,201
30,18,864,119,0.503,843,54,885,183
30,24,1118,134,0.503,1096,79,1139,188
30,30,1753,275,0.469,1724,202,1781,348
30,29,413,583,0.462,380,504,447,661
30,20,814,119,0.457,794,53,834,184
30,26,1644,78,0.455,1623,21,1666,135
30,23,1017,209,0.452,987,139,1047,279
30,37,1707,99,0.45,1680,36,1735,161
30,17,368,559,0.44,336,483,400,634
30,25,1610,77,0.422,1591,25,1630,129
30,38,1905,173,0.377,1890,121,1919,225
30,39,466,566,0.354,426,498,506,635
30,33,480,568,0.331,452,500,508,636
31,5,1150,881,0.877,1103,775,1197,986
31,2,711,590,0.859,677,503,745,677
31,8,264,617,0.858,224,531,304,704
31,1,136,923,0.845,86,833,187,1012
31,31,1823,668,0.831,1774,573,1872,763
31,4,1550,655,0.828,1508,570,1592,740
31,3,1342,783,0.823,1303,707,1381,859
31,7,786,426,0.795,756,352,816,501
31,9,953,293,0.775,922,222,983,364
31,6,1176,480,0.757,1142,414,1210,547
31,16,112,181,0.683,88,121,136,241
31,12,729,234,0.645,701,162,756,305
31,13,606,394,0.623,572,328,640,460
31,11,1187,159,0.596,1165,93,1208,225
31,21,309,51,0.578,284,0,335,103
31,10,1220,135,0.552,1197,71,1243,199
31,14,1538,498,0.547,1506,417,1570,579
31,15,1842,263,0.535,1809,195,1875,330
31,24,1118,135,0.532,1097,81,1140,189
31,18,864,119,0.505,843,55,885,183
31,29,414,582,0.471,381,504,448,661
31,20,814,118,0.457,794,53,833,184
31,17,366,558,0.431,336,483,396,633
31,37,1709,101,0.415,1681,38,1737,164
31,30,1752,280,0.407,1722,209,1781,351
31,26,1647,78,0.39,1626,22,1667,134
31,25,1610,80,0.363,1590,29,1630,131
31,22,600,293,0.349,573,241,626,344
31,39,466,566,0.349,426,498,506,634
31,38,1905,173,0.335,1891,121,1919,225
31,23,1018,212,0.326,990,140,1046,284
31,33,480,568,0.323,453,501,508,636
32,5,1150,874,0.878,1104,769,1196,978
32,2,713,588,0.858,679,498,747,677
32,8,264,618,0.856,223,533,306,703
32,3,1337,794,0.853,1297,707,1378,881
32,31,1822,663,0.843,1775,568,1868,758
32,4,1552,657,0.812,1511,572,1593,741
32,1,139,925,0.804,88,834,189,1016
32,7,787,424,0.793,757,349,816,499
32,9,952,295,0.733,922,223,983,367
32,6,1177,478,0.724,1142,413,1211,543
32,16,112,181,0.662,88,121,137,241
32,15,1841,264,0.639,1805,196,1876,332
32,13,607,395,0.633,573,328,641,461
32,12,729,233,0.615,702,161,756,305
32,11,1188,158,0.587,1166,91,1210,224
32,24,1119,136,0.551,1096,83,1141,189
32,40,1529,500,0.546,1498,426,1560,574
32,18,864,119,0.494,843,55,885,183
32,10,1220,134,0.473,1197,70,1242,198
32,14,1540,503,0.459,1506,421,1573,585
32,29,415,581,0.453,381,501,449,661
32,20,814,118,0.437,794,53,834,184
32,21,309,51,0.437,281,0,337,103
32,30,1753,281,0.423,1724,208,1783,354
32,17,367,558,0.42,337,483,396,634
32,22,599,292,0.411,573,242,625,342
32,37,1710,101,0.387,1682,38,1738,164
32,23,1019,214,0.363,992,142,1046,287
32,39,465,565,0.349,425,494,506,635
32,26,1648,78,0.335,1628,22,1668,134
32,25,1611,80,0.316,1590,29,1632,131
32,33,481,568,0.312,454,500,508,636
33,5,1149,861,0.886,1104,761,1194,961
33,3,1330,804,0.862,1290,709,1371,899
33,2,713,585,0.839,679,493,747,678
33,1,141,933,0.814,90,838,192,1028
33,7,787,419,0.803,757,342,818,495
33,31,1819,650,0.792,1774,561,1864,739
33,8,264,626,0.782,221,538,307,714
33,4,1555,666,0.777,1513,580,1597,753
33,9,952,297,0.735,922,227,982,367
33,13,607,395,0.734,574,330,640,460
33,6,1178,475,0.732,1146,409,1211,541
33,16,112,181,0.661,88,121,136,241
33,12,730,231,0.63,703,160,757,302
33,15,1843,269,0.597,1807,201,1879,338
33,24,1119,137,0.581,1096,84,1141,190
33,23,1017,220,0.571,988,146,1046,293
33,11,1187,154,0.559,1166,87,1207,222
33,14,1542,513,0.505,1505,428,1578,597
33,30,1757,280,0.453,1727,207,1787,354
33,18,864,119,0.448,844,55,884,183
33,37,1710,103,0.448,1682,40,1739,165
33,10,1219,135,0.443,1197,69,1241,202
33,40,1523,497,0.437,1500,432,1545,561
33,20,813,118,0.427,793,53,834,183
33,29,416,582,0.398,381,502,451,661
33,17,365,559,0.398,336,483,394,634
33,22,600,295,0.364,574,245,626,344
33,39,467,566,0.33,428,498,506,635
33,26,1649,79,0.31,1628,23,1669,135
33,25,1613,81,0.306,1590,28,1635,134
34,5,1147,852,0.891,1102,754,1193,949
34,2,714,582,0.853,680,488,748,675
34,3,1324,806,0.834,1281,712,1366,900
34,31,1819,645,0.801,1775,559,1863,731
34,1,144,935,0.79,92,839,196,1030
34,8,264,634,0.784,221,544,308,723
34,4,1555,674,0.784,1513,583,1598,765
34,7,787,418,0.777,757,342,817,494
34,9,952,299,0.763,921,229,982,370
34,13,606,396,0.694,575,331,638,460
34,6,1178,473,0.685,1149,407,1207,538
34,16,112,181,0.673,88,121,136,241
34,12,731,229,0.629,704,158,758,301
34,15,1844,271,0.597,1808,203,1880,339
34,24,1118,139,0.591,1096,86,1141,192
34,11,1186,152,0.542,1166,85,1206,219
34,23,1017,222,0.541,987,149,1046,295
34,14,1542,517,0.541,1504,431,1580,602
34,18,864,119,0.481,844,55,885,183
34,37,1711,103,0.477,1683,41,1740,165
34,20,813,117,0.444,792,53,834,182
34,10,1219,134,0.443,1198,69,1241,199
34,29,418,582,0.422,381,501,455,662
34,21,322,52,0.38,296,0,348,104
34,17,368,559,0.375,336,483,399,634
34,30,1761,282,0.334,1733,209,1790,355
34,25,1614,82,0.311,1591,30,1637,135
34,39,466,566,0.302,427,497,505,634
34,26,1649,80,0.301,1629,23,1669,137
34,33,481,569,0.301,454,502,508,635
35,5,1146,844,0.889,1100,752,1192,936
35,2,715,581,0.856,680,487,749,675
35,1,145,937,0.841,94,841,197,1033
35,31,1817,643,0.824,1774,557,1859,729
35,8,264,639,0.8,221,546,308,732
35,7,786,417,0.772,756,340,815,494
35,9,950,300,0.753,920,230,981,370
35,13,607,398,0.716,575,330,638,466
35,4,1558,682,0.71,1516,588,1600,776
35,6,1176,472,0.662,1148,405,1203,539
35,12,731,228,0.657,703,156,759,300
35,16,112,181,0.631,87,121,136,241
35,24,1118,141,0.618,1094,87,1141,195
35,3,1317,808,0.593,1273,713,1362,903
35,11,1185,152,0.526,1166,85,1205,218
35,14,1545,520,0.505,1508,434,1581,606
35,18,865,119,0.5,844,55,885,183
35,20,813,117,0.467,792,53,834,181
35,29,418,581,0.466,381,501,455,661
35,15,1846,271,0.458,1810,204,1881,339
35,23,1016,225,0.447,985,153,1047,297
35,10,1218,135,0.438,1196,68,1241,203
35,17,363,559,0.407,336,484,391,635
35,37,1712,104,0.382,1683,41,1741,166
35,21,325,52,0.359,299,0,351,104
35,34,429,41,0.336,401,0,457,82
35,25,1615,83,0.313,1591,30,1639,135
35,39,466,566,0.309,427,497,505,634
35,33,481,569,0.307,453,502,508,635
36,5,1144,835,0.879,1098,746,1190,925
36,2,713,581,0.845,679,487,747,674
36,3,1312,809,0.842,1265,715,1358,904
36,8,265,645,0.817,221,552,309,738
36,4,1559,686,0.815,1516,591,1602,782
36,1,146,938,0.8,95,842,197,1034
36,31,1816,639,0.794,1775,553,1857,726
36,9,950,301,0.78,920,232,980,370
36,7,785,416,0.745,756,339,814,493
36,13,607,403,0.658,575,332,639,473
36,24,1117,145,0.64,1093,88,1142,202
36,16,112,181,0.637,87,121,136,241
36,12,732,225,0.628,703,154,760,297
36,6,1180,472,0.614,1151,403,1208,540
36,23,1016,226,0.564,986,152,1046,300
36,11,1185,149,0.553,1166,85,1205,213
36,14,1545,521,0.521,1507,436,1584,606
36,18,865,119,0.515,845,56,885,183
36,29,418,583,0.501,380,504,455,662
36,20,813,116,0.488,792,52,834,180
36,15,1848,272,0.465,1813,204,1883,340
36,10,1218,136,0.445,1197,69,1240,203
36,21,331,52,0.419,304,0,357,104
36,37,1712,105,0.404,1683,41,1741,169
36,41,1319,792,0.376,1281,715,1357,870
36,17,364,559,0.373,337,483,391,635
36,30,1759,285,0.364,1726,214,1792,355
36,25,1617,83,0.355,1591,30,1642,135
36,36,1315,50,0.313,1295,0,1335,100
36,33,480,569,0.311,451,502,508,635
36,39,465,566,0.31,425,498,506,635
37,5,1143,832,0.878,1097,743,1188,922
37,2,713,579,0.851,679,485,747,673
37,8,265,649,0.848,220,556,310,741
37,3,1307,812,0.836,1261,719,1352,904
37,9,950,301,0.807,919,233,981,370
37,1,149,939,0.781,98,845,200,1034
37,7,785,415,0.778,756,336,814,494
37,31,1815,639,0.767,1775,549,1856,728
37,4,1563,690,0.687,1523,597,1602,784
37,6,1179,472,0.662,1152,402,1206,541
37,12,731,221,0.661,704,151,759,291
37,13,607,407,0.653,575,334,639,479
37,16,112,181,0.637,88,121,136,241
37,14,1547,521,0.62,1508,438,1587,605
37,24,1118,147,0.61,1093,90,1142,204
37,23,1015,226,0.58,985,153,1046,300
37,18,865,119,0.532,845,55,885,183
37,29,418,583,0.499,381,504,455,662
37,20,813,116,0.49,792,52,834,180
37,15,1850,272,0.484,1816,204,1884,340
37,10,1218,134,0.439,1196,67,1240,201
37,11,1186,148,0.432,1165,86,1208,209
37,21,332,51,0.432,305,0,360,103
37,17,365,559,0.392,337,483,393,636
37,37,1713,106,0.379,1683,44,1743,168
37,39,468,568,0.321,430,501,506,634
37,19,949,99,0.319,930,44,968,155
37,25,1617,82,0.316,1591,30,1643,135
38,5,1139,828,0.865,1095,734,1184,921
38,8,264,658,0.854,218,564,310,753
38,3,1303,815,0.82,1261,723,1344,906
38,2,711,574,0.815,677,479,745,668
38,4,1566,700,0.809,1523,605,1608,794
38,9,951,305,0.796,920,235,981,374
38,31,1812,634,0.761,1774,544,1850,724
38,14,1551,525,0.725,1513,445,1590,606
38,7,783,413,0.711,754,335,813,492
38,13,608,412,0.69,576,337,639,487
38,12,730,215,0.676,704,147,757,282
38,1,153,946,0.664,101,850,205,1043
38,16,112,182,0.617,88,122,137,241
38,6,1183,462,0.605,1154,398,1212,526
38,15,1854,273,0.6,1822,206,1887,339
38,24,1117,150,0.583,1092,94,1143,206
38,23,1016,229,0.54,985,156,1048,301
38,18,866,119,0.476,845,56,887,183
38,20,814,116,0.428,793,53,834,180
38,30,1763,292,0.418,1729,224,1797,359
38,21,339,51,0.41,312,0,366,103
38,11,1185,144,0.385,1164,85,1207,204
38,17,366,560,0.376,337,483,395,636
38,25,1619,82,0.364,1593,31,1645,134
38,26,1653,80,0.357,1634,25,1673,135
38,37,1715,112,0.354,1685,46,1744,178
38,10,1218,132,0.338,1197,66,1239,198
38,29,420,583,0.337,383,504,457,663
38,22,601,302,0.326,576,256,627,349
39,8,263,662,0.876,218,568,309,757
39,2,711,568,0.857,678,474,744,662
39,5,1137,827,0.848,1093,732,1182,922
39,3,1300,816,0.846,1260,725,1339,906
39,4,1568,702,0.84,1525,608,1611,797
39,31,1812,634,0.794,1774,541,1849,727
39,9,951,308,0.776,921,238,981,377
39,14,1554,526,0.762,1516,446,1592,606
39,13,608,410,0.751,576,332,640,488
39,7,783,407,0.723,754,332,811,483
39,12,730,212,0.715,704,144,755,280
39,6,1183,456,0.645,1155,396,1212,516
39,24,1117,152,0.636,1092,95,1143,209
39,16,112,181,0.618,87,121,137,241
39,1,154,948,0.603,102,852,205,1044
39,23,1016,229,0.593,985,156,1047,301
39,15,1857,273,0.54,1824,208,1890,339
39,18,866,120,0.491,845,56,887,184
39,17,366,560,0.45,337,483,396,636
39,20,814,116,0.446,794,53,834,179
39,21,341,49,0.438,315,0,367,99
39,26,1655,81,0.421,1636,25,1675,136
39,25,1620,83,0.383,1595,31,1646,135
39,11,1185,141,0.373,1164,80,1207,202
39,10,1218,130,0.341,1196,64,1240,197
39,29,420,585,0.324,384,506,456,663
39,30,1765,292,0.302,1731,218,1800,366
40,2,712,564,0.864,679,471,745,658
40,8,263,664,0.864,217,570,308,758
40,5,1136,826,0.843,1092,730,1179,922
40,3,1297,816,0.839,1260,727,1335,906
40,4,1571,704,0.833,1527,612,1614,796
40,31,1810,633,0.782,1773,539,1848,726
40,9,950,311,0.779,920,239,981,383
40,7,782,404,0.768,754,330,811,478
40,13,607,415,0.754,576,339,639,491
40,1,155,949,0.73,103,854,207,1045
40,14,1555,530,0.716,1517,450,1593,611
40,12,729,211,0.696,704,143,754,279
40,6,1184,456,0.671,1156,394,1212,518
40,24,1118,153,0.654,1093,96,1142,209
40,16,112,182,0.653,87,123,137,241
40,23,1016,229,0.647,986,157,1047,301
40,15,1860,276,0.573,1828,210,1893,342
40,18,867,120,0.506,846,56,887,184
40,20,814,116,0.464,795,53,834,179
40,30,1770,297,0.459,1738,221,1802,372
40,26,1656,81,0.455,1636,25,1676,137
40,17,366,560,0.454,337,483,396,636
40,21,344,49,0.439,318,0,369,99
40,11,1184,141,0.422,1162,79,1207,203
40,25,1622,83,0.418,1598,31,1646,135
40,10,1218,129,0.392,1197,63,1240,195
40,22,602,309,0.377,577,257,627,361
40,29,419,585,0.327,383,505,455,664
41,8,261,665,0.892,217,573,305,757
41,2,712,558,0.875,679,466,744,649
41,3,1296,817,0.838,1259,728,1333,907
41,5,1134,825,0.833,1091,728,1176,922
41,31,1808,632,0.819,1772,539,1845,725
41,9,950,313,0.802,920,240,981,387
41,4,1574,706,0.78,1531,615,1617,797
41,7,781,402,0.758,753,328,810,476
41,14,1558,538,0.752,1519,454,1596,621
41,13,607,419,0.708,576,344,637,493
41,6,1185,457,0.664,1157,391,1213,524
41,12,729,210,0.663,705,142,753,278
41,16,112,182,0.648,86,122,137,242
41,24,1118,153,0.647,1093,96,1142,209
41,1,157,951,0.634,105,855,208,1046
41,15,1863,279,0.601,1831,210,1895,348
41,23,1017,229,0.586,987,157,1048,300
41,18,867,120,0.514,846,56,887,184
41,20,815,116,0.478,795,53,834,179
41,17,366,560,0.475,337,484,396,635
41,25,1623,83,0.448,1599,31,1646,135
41,30,1769,299,0.447,1736,221,1801,376
41,26,1656,83,0.443,1637,27,1675,138
41,11,1184,142,0.443,1161,81,1208,203
41,10,1218,125,0.38,1195,57,1241,192
41,21,345,48,0.344,320,0,370,96
41,29,414,587,0.334,382,510,445,663
42,8,260,667,0.871,216,577,303,758
42,5,1131,824,0.87,1089,725,1174,923
42,3,1293,818,0.842,1255,728,1331,907
42,2,711,551,0.84,679,463,744,640
42,9,951,316,0.817,920,243,982,389
42,31,1807,629,0.815,1769,535,1845,724
42,4,1576,707,0.802,1531,618,1620,797
42,7,779,398,0.764,751,325,808,471
42,6,1188,456,0.703,1158,389,1217,524
42,13,607,421,0.687,576,348,637,494
42,14,1560,549,0.676,1521,460,1600,638
42,1,158,952,0.662,107,857,208,1046
42,16,112,182,0.655,87,123,137,241
42,15,1862,284,0.639,1831,214,1894,353
42,24,1118,153,0.63,1094,97,1142,209
42,12,728,209,0.604,703,140,753,278
42,30,1767,302,0.516,1733,225,1802,378
42,18,867,121,0.465,846,57,888,185
42,22,603,311,0.452,577,258,629,364
42,17,367,560,0.449,336,483,397,636
42,23,1018,230,0.432,988,159,1048,300
42,20,815,116,0.426,796,53,835,180
42,26,1656,83,0.425,1637,28,1676,138
42,11,1184,141,0.402,1160,78,1207,203
42,29,416,588,0.393,383,512,448,663
42,25,1623,84,0.388,1600,33,1647,135
42,21,345,47,0.37,320,0,370,94
